question_id,source_file,unit_code,unit_name,institution,year,semester,paper_type,question_number,question_text,marks,question_type,difficulty,has_diagram,diagram_file,diagram_description,tags,model_solution,status
b9f80cab,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,f,Using Kirchhoff's laws find the currents through various resistors in the circuit.,6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_f_b9f80cab.jpg,DC circuit with resistors and voltage source,"KVL, KCL, mesh analysis",,extracted
526a85db,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,Question Two a),"Explain the following terms in circuit analysis,
i) Superposition theorem.
ii) Kirchhoff’s laws
iii) Signs of emf’s and voltage drops.",2,explanation,easy,false,,,"superposition theorem, Kirchhoff's laws, EMF, voltage drops",,extracted
27e7d448,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,b),"i) State Kirchoff's laws as applied to dc circuits. (4 Marks)
ii) When is an emf labelled positive :
IR drop across a resistor labelled positive (2 Marks)",6,explanation,easy,false,,,"Kirchhoff's Laws, EMF, Voltage drop",,extracted
ada5e99a,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,c),"By Kirchoff's laws, find the currents in various resistors in the circuit shown Fig 1(c)",6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_c__ada5e99a.jpg,Circuit diagram (Fig 1(c)),"Kirchhoff's Laws, Circuit analysis, DC circuits",,extracted
e78ed983,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,Question Three a),"State the following
i) Thevenin's theorem
ii) Norton's theorem.",3,explanation,easy,false,,,"Thevenin's theorem, Norton's theorem",,extracted
d8d83293,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,Question Four,Question Four,,other,easy,false,,,,,extracted
ec5fb624,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,a),"Define the following terms, show their units and how they relate to each other.
i) Capacitance (C) (3 Marks)
ii) Inductance (L) (3 Marks)
iii) Impedance (Z) (3 Marks)
iv) Power factor (p.f.) (3 Marks)",12,explanation,easy,false,,,"Capacitance, Inductance, Impedance, Power factor",,extracted
7449a757,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE,QUESTION ONE,,other,easy,false,,,,,extracted
d333ffc7,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,d),Calculate the value of the unknown resistor R in Fig. 1(d) The voltage drop across the 500$\Omega$ resistor is 2.5v.,4,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_d__d333ffc7.jpg,Circuit diagram (Fig 1(d)),"Circuit analysis, Ohm's law, DC circuits",,extracted
eda72130,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION TWO,QUESTION TWO,,other,easy,false,,,,,extracted
6bb26713,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION THREE,QUESTION THREE:,,other,easy,false,,,,,extracted
053c197e,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,UEST ION TWO,UEST ION TWO,,other,easy,false,,,,,extracted
8a161db6,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,,Define and then identify the following in diagram Fig. (2a),,other,easy,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_None_8a161db6.jpg,circuit diagram,,,extracted
bbf61857,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,Q(b),"A coil of resistance $10\Omega$ and inductance $0.1H$ is connected in series with a capacitor $150mF$ across a $200V$, $50Hz$ supply.
Calculate:
(i) Impedance
(ii) Power factor
(iii) Current
(iv) Voltage across coil
(v) Voltage across capacitor",8,calculation,medium,false,,,"Impedance, Power factor, AC circuits",,extracted
d8b54533,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,Q(c),"Two impedances $Z_1 = (10+j5)\Omega$ and $Z_2 = (25-j10)\Omega$ are connected in parallel to a $100V$ 50Hz supply
Find (i) Circuit admittance
(ii) Circuit current
(iii) The phase angle between circuit current and applied voltage
(iv) Circuit p.f
(v) Power taken by the circuit",10,calculation,medium,false,,,"Admittance, Phasor analysis, AC circuits, Power factor",,extracted
679cd4c2,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION FOUR(a),"A voltage of $230\angle 30^o V$ is applied to two circuits connected in parallel. The current in the branches are $20\angle 60^o A$ and $40\angle -30^o A$.
Find
i) The total impedance of the circuit
ii) Active and apparent power of each branch",6,calculation,medium,false,,,"Impedance, Active power, Apparent power, Phasor analysis",,extracted
d419cde7,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION FOUR(b),"Two impedances $Z_1 = 2 + j3$ and $Z_2 = 3-j4$ are connected in parallel across 250V, 50Hz supply.
Calculate
i) The current in each branch
ii) The line current
iii) Circuit p.f
iv) Power taken by the circuit",7,calculation,medium,false,,,"Impedance, Parallel circuit, Current, Power factor, Power",,extracted
0af1489e,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION FIVE,"A coil of p.f 0.8 is connected in series with a $110\mu F$ capacitor. The supply frequency is 50 Hz. The p.d across the coil is found to be equal to the p.d across the capacitor.
Calculate the resistance and inductance of the coil",4,calculation,medium,false,,,"Power factor, RLC circuit, AC circuits",,extracted
2c7a450f,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE(a),"Describe
i) Ohms Law
ii) Kirchhoff's Current and voltage laws
iii) The concept of EMF and potential difference",11,explanation,easy,false,,,"Ohm's Law, Kirchhoff's Laws, EMF, Potential difference",,extracted
61ab0097,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE(b),"While applying Kirchhoff's second law to closed circuit, it is important to assign proper sign to EMFs and voltage drops in the closed circuit.
i) When is an Emf labeled positive?
ii) When is an IR drop across a resistor labeled negative?",4,explanation,easy,false,,,"Kirchhoff's Voltage Law, EMF, Voltage drop",,extracted
75cfd048,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE(c),"A coil of resistance $100\Omega$ and inductance $0.15H$ is connected to a 250V, 50HZ Supply.
Calculate the capacitance to be connected in parallel with the coil so that overall p.f is unity",4,calculation,medium,false,,,"Parallel circuit, Power factor, Capacitance, Inductance",,extracted
e6d66786,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE(d),Calculate the value of the unknown resistance in Fig 1(d ). The voltage drop across the first $500\Omega$ is 2.5V.,5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_QUESTION_ONE_d__e6d66786.jpg,Resistor circuit,"Resistance, Voltage drop, Circuit analysis",,extracted
0f0f5fd7,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION ONE(f),"Determine the value of the resistance R that is needed to have the current I to lag behind the applied voltage V by $90^0$ in the circuit shown in Fig 1(e), where $Z_1 = 30 + j100\Omega$  $Z_2 = 50 + j150\Omega$",6,calculation,hard,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203__2__pdf_QUESTION_ONE_f__0f0f5fd7.jpg,AC Circuit,"Impedance, Phase angle, Circuit analysis",,extracted
f91bb699,CIRCUIT THEORY EEE 203 (2).pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015/2016,1,FIRST SEMESTER EXAMINATION,QUESTION TWO(a),"Explain the terminologies in dc networks
i) Active element
ii) Passive element
iii) Node
iv) Junction
v) Loop",7,explanation,easy,false,,,"Active element, Passive element, Node, Junction, Loop, DC networks",,extracted
b5941e33,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q1(a),"Explain the following terminologies used in current electricity.
i) Electric power
ii) Electrical Energy
iii) Concept of EMF and potential difference",7,explanation,easy,false,,,,,extracted
3bd22277,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q1(b),"A battery has an emf of 12.8 Volts and supplies a current of 3.24 A.
Calculate i) the resistance of the circuit
ii) How many coulombs leave the battery in 5 minutes.",5,calculation,medium,false,,,,,extracted
61b96fd7,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q1(c),"Analyze the special case of two resistors in a parallel circuit
i) Total resistance $(R_T)$
ii) Branch currents",4,derivation,medium,false,,,"parallel resistors, current divider",,extracted
f30724d6,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q1(d),A 50-Ohm resistor is in parallel with a 100-ohm resistor. The current in 50$\Omega$ resistor is 7.2 A. What is the value of third resistance to be added in parallel to make the line current 12.1A.,4,calculation,medium,false,,,"parallel resistors, KCL",,extracted
eaaa7172,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q1(e),When a resistor is placed across a 230V supply the current is 12A. What is the value of  a resistor that must be placed in parallel to increase the load current to 16A.,4,calculation,medium,false,,,"parallel resistors, KCL",,extracted
780987e2,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q2(a),"Explain the terminologies in dc networks
i) Active element
ii) Passive element
iii) Node
iv) Junction
v) Loop",7,explanation,easy,false,,,"active element, passive element, node, junction, loop, circuit analysis",,extracted
806ceea7,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q2(b),(b) Calculate currents in the 20$Ω$ resistor in fig 2(b),5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Q2_b__806ceea7.jpg,Circuit diagram with resistors and voltage source. Calculate current through 20 ohm resistor.,"Circuit analysis, Kirchhoff's laws, Current calculation",,extracted
7843c989,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q2(c),"(c) Determine the currents $I_1, I_2, I_3$ flowing in the circuit Fig 2(c).",5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Q2_c__7843c989.jpg,"Circuit diagram with resistors and voltage source. Determine currents I1, I2, I3.","Circuit analysis, Kirchhoff's laws, Current calculation",,extracted
e2a9a353,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q2(d),In the network shown Fig 2(c) find the different branch currents by superposition theorem.,5,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Q2_d__e2a9a353.jpg,simple circuit with two voltage sources,"Superposition Theorem, DC Circuits, Mesh Analysis, Nodal Analysis",,extracted
08feb7c3,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q3(a),"State the following theorems
(i) Nortons theorem
(ii) Superposition theorem
(iii) Maxwells mesh current method",3,explanation,easy,false,,,"Norton theorem, Superposition theorem, Mesh analysis",,extracted
2e7f616d,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q3(b),"A coil of resistance $10 \Omega$ and inductance $0.1H$ is connected in series with a capacitor 150mF across a 200V, 50Hz supply.
Calculate:
(i) Impedance
(ii) Power factor
(iii) Current
(iv) Voltage across coil
(v) Voltage across capacitor",8,calculation,medium,false,,,"impedance, power factor, AC circuits, series RLC",,extracted
927a9619,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q3(c),"Two impedances $Z_1 = (10+j5) \Omega$ and $Z_2 = (25-j10) \Omega$ are connected in parallel to a 100V 50Hz supply
Find (i) Circuit admittance
(ii) Circuit current
(iii) The phase angle between circuit current and applied voltage
(iv) Circuit p.f
(v) Power taken by the circuit",10,calculation,medium,false,,,"admittance, parallel circuits, power factor, AC circuits",,extracted
4a7ac1b1,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q4(a),"A voltage of $230 \angle 30^o$ V is applied to two circuits connected in parallel. The current in the branches are $20 \angle 60^o$ A and $40 \angle -30^o$ A.
Find
i) The total impedance of the circuit
ii) Active and apparent power of each branch",6,calculation,medium,false,,,"impedance, AC power, parallel circuits",,extracted
397fd985,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q4(b),"Two impedances $Z_1 = 2 + j3$ and $Z_2 = 3-j4$ are connected in parallel across 250V, 50Hz supply.
Calculate
i) The current in each branch
ii) The line current
iii) Circuit p.f
iv) Power taken by the circuit",7,calculation,medium,false,,,"impedance, AC current, power factor, parallel circuits",,extracted
3441ce5a,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(a),Show how they relate to each other and indicate their units,2,explanation,medium,false,,,,,extracted
4778a305,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(b),"A 230V, 50Hz a.c. supply is applied to a coil of 0.06H Inductance and 2.5$\Omega$ resistance connected in series with a 6.8 $\mu$F capacitor.
Calculate
i) Impedance
ii) Current
iii) Phase angle between current and voltage
iv) Power factor
v) Power consumed",7,calculation,medium,false,,,"Impedance, AC circuits",,extracted
5592822c,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(c),"A single phase motor operating off a 400V, 50Hz supply is developing 10kw with an efficiency of 84% and Power factor of 0.7 lagging",1,other,easy,false,,,,,extracted
8f005caf,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(d),Calculate,,calculation,medium,false,,,,,extracted
5d4cd666,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(e),A) The input apparent power,2,calculation,medium,false,,,,,extracted
fef0284f,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(f),The active and reactive component of current,2,calculation,medium,false,,,,,extracted
c60cef7e,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q4(c),Determine the load current in the branch CF in the circuit shown. Fig(c). Use star/delta transformation,8,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Q4_c__c60cef7e.jpg,Circuit showing voltage source and resistors. Find current in branch CF.,"Circuit analysis, Star-delta transformation, Load current",,extracted
e755c04b,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,QUESTION TWO,Define and then identify the following in diagram Fig. (2a),,other,easy,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_QUESTION_TWO_e755c04b.jpg,A circuit diagram for definition and identification,Circuit diagrams,,extracted
3424ed25,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5,A coil of p.f 0.8 is connected in series with a $110\mu F$ capacitor. The supply frequency is 50 Hz. The p.d across the coil is found to be equal to the p.d across the capacitor. Calculate the resistance and inductance of the coil,4,calculation,medium,false,,,"power factor, series RLC, AC circuits, impedance",,extracted
14825695,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q5(g),The reactive power (in kilovarors),2,calculation,medium,false,,,,,extracted
82a941bf,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Q,Using superposition theorem find the currents in the different branches of the network. All resistances area in Ohms.,6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Q_82a941bf.jpg,Circuit diagram with two voltage sources and resistors,"superposition theorem, circuit analysis",,extracted
b085080c,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Question Three(a)(i),"State the following
Thevenin's theorem.",3,explanation,easy,false,,,Thevenin theorem,,extracted
fd79c157,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Question Three(a)(ii),Norton's theorem.,3,explanation,easy,false,,,Norton theorem,,extracted
75f40e0b,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Question Three(b),"Using Norton's theorem, find the current in the branch AB containing 6$\Omega$ resistor of the network shown in Fig 3(b)",6,calculation,medium,true,dataset/diagrams/CIRCUIT_THEORY_EEE_203_pdf_Question_Three_b__75f40e0b.jpg,circuit diagram with two voltage sources and resistors,"Norton theorem, circuit analysis",,extracted
2a1a6c61,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Question Three(c),"A resistance of 6 $\Omega$ and an inductance of 0.03H is connected across a 50V, 60Hz supply.
Calculate
i) The current
ii) The phase angle between current and applied voltage.
iii) The apparent power.
iv) Active power.",8,calculation,medium,false,,,"AC circuits, phasors, power factor",,extracted
77568c38,CIRCUIT THEORY EEE 203.pdf,EEE 203,CIRCUIT ANALYSIS I,KENYATTA UNIVERSITY,2015,1,FIRST SEMESTER EXAMINATION,Question Four(a)(i),"Explain the following a.c. terminologies:
Cycle",1,explanation,easy,false,,,"AC circuits, definitions",,extracted
